id_trabajador,estado,antiguedad,curso,curso_id
8,Aguascalientes,8.0,Distribución de documentación y material electoral,129
373,Veracruz,8.0,Distribución de documentación y material electoral,129
2023,México,8.0,Distribución de documentación y material electoral,129
1492,Michoacán,7.0,Distribución de documentación y material electoral,129
1824,Sonora,7.0,Distribución de documentación y material electoral,129
523,México,7.0,Distribución de documentación y material electoral,129
623,Tabasco,7.0,Distribución de documentación y material electoral,129
334,Ciudad de México,6.0,Distribución de documentación y material electoral,129
659,Coahuila,6.0,Distribución de documentación y material electoral,129
1449,Durango,6.0,Distribución de documentación y material electoral,129
1791,Chihuahua,6.0,Distribución de documentación y material electoral,129
1966,Colima,6.0,Distribución de documentación y material electoral,129
200,Guerrero,5.0,Distribución de documentación y material electoral,129
289,Quintana Roo,5.0,Distribución de documentación y material electoral,129
353,Baja California Sur,5.0,Distribución de documentación y material electoral,129
1172,Guerrero,5.0,Distribución de documentación y material electoral,130
567,Ciudad de México,5.0,Distribución de documentación y material electoral,130
1080,Nayarit,5.0,Distribución de documentación y material electoral,130
1963,Colima,5.0,Distribución de documentación y material electoral,130
1543,Ciudad de México,4.5,Distribución de documentación y material electoral,130
1978,Ciudad de México,4.5,Distribución de documentación y material electoral,130
1530,Ciudad de México,4.0,Distribución de documentación y material electoral,130
283,Sinaloa,4.0,Distribución de documentación y material electoral,130
348,Baja California,4.0,Distribución de documentación y material electoral,130
1895,Ciudad de México,1.5,Distribución de documentación y material electoral,130
2034,Ciudad de México,1.5,Distribución de documentación y material electoral,130
11,Veracruz,1.5,Distribución de documentación y material electoral,130
2151,Michoacán,1.5,Distribución de documentación y material electoral,130
48,Morelos,1.0,Distribución de documentación y material electoral,130
173,Ciudad de México,1.0,Distribución de documentación y material electoral,130
705,Quintana Roo,1.0,Distribución de documentación y material electoral,130
1195,Michoacán,1.0,Distribución de documentación y material electoral,130
1273,Ciudad de México,1.0,Distribución de documentación y material electoral,130
1790,Ciudad de México,1.0,Distribución de documentación y material electoral,130
244,Baja California,1.0,Distribución de documentación y material electoral,130
1015,México,1.0,Desarrollo de sistemas,131
1699,Nuevo León,32.0,Desarrollo de sistemas,131
754,Ciudad de México,31.0,Desarrollo de sistemas,131
921,Veracruz,31.0,Desarrollo de sistemas,131
219,Puebla,31.0,Desarrollo de sistemas,131
1976,Veracruz,31.0,Desarrollo de sistemas,131
6,Chihuahua,30.0,Desarrollo de sistemas,131
1585,Guerrero,30.0,Desarrollo de sistemas,131
1202,Hidalgo,30.0,Desarrollo de sistemas,131
560,Ciudad de México,29.0,Desarrollo de sistemas,131
1829,San Luis Potosí,29.0,Desarrollo de sistemas,131
1986,Michoacán,29.0,Desarrollo de sistemas,131
2166,San Luis Potosí,29.0,Desarrollo de sistemas,131
475,Puebla,29.0,Desarrollo de sistemas,131
2121,Oaxaca,29.0,Desarrollo de sistemas,131
1171,Ciudad de México,28.0,Desarrollo de sistemas,131
1891,Sonora,27.0,Desarrollo de sistemas,131
259,Nuevo León,26.0,Desarrollo de sistemas,131
1979,Nuevo León,26.0,Desarrollo de sistemas,131
1851,Puebla,25.0,Desarrollo de sistemas,131
1832,Chiapas,25.0,Desarrollo de sistemas,132
2006,Oaxaca,25.0,Desarrollo de sistemas,132
1856,Guanajuato,24.0,Desarrollo de sistemas,132
1965,México,23.0,Desarrollo de sistemas,132
884,Michoacán,22.0,Desarrollo de sistemas,132
1366,Morelos,22.0,Desarrollo de sistemas,132
543,Jalisco,22.0,Desarrollo de sistemas,132
824,México,21.0,Desarrollo de sistemas,132
972,Ciudad de México,21.0,Desarrollo de sistemas,132
2064,Hidalgo,21.0,Desarrollo de sistemas,132
84,Coahuila,20.0,Desarrollo de sistemas,132
2155,Guanajuato,16.0,Desarrollo de sistemas,132
991,Guanajuato,16.0,Desarrollo de sistemas,132
2057,Guerrero,14.0,Desarrollo de sistemas,132
1922,San Luis Potosí,13.0,Desarrollo de sistemas,132
890,Veracruz,11.0,Desarrollo de sistemas,132
346,Ciudad de México,11.0,Desarrollo de sistemas,132
470,México,10.0,Desarrollo de sistemas,132
1807,Durango,10.0,Desarrollo de sistemas,132
2040,Ciudad de México,10.0,Desarrollo de sistemas,132
1961,México,10.0,Verificación de sesiones de los órganos desconcentrados,133
1523,Ciudad de México,9.0,Verificación de sesiones de los órganos desconcentrados,133
2036,Hidalgo,8.0,Verificación de sesiones de los órganos desconcentrados,133
2023,México,8.0,Verificación de sesiones de los órganos desconcentrados,133
373,Veracruz,8.0,Verificación de sesiones de los órganos desconcentrados,133
13,Guanajuato,7.0,Verificación de sesiones de los órganos desconcentrados,133
947,Michoacán,7.0,Verificación de sesiones de los órganos desconcentrados,133
1775,Michoacán,7.0,Verificación de sesiones de los órganos desconcentrados,133
1834,Querétaro,6.0,Verificación de sesiones de los órganos desconcentrados,133
1454,Ciudad de México,5.0,Verificación de sesiones de los órganos desconcentrados,133
200,Guerrero,5.0,Verificación de sesiones de los órganos desconcentrados,133
1490,Morelos,5.0,Verificación de sesiones de los órganos desconcentrados,133
1905,Coahuila,4.0,Verificación de sesiones de los órganos desconcentrados,133
1338,Tabasco,3.0,Verificación de sesiones de los órganos desconcentrados,133
1081,Veracruz,2.5,Verificación de sesiones de los órganos desconcentrados,133
1272,México,2.0,Verificación de sesiones de los órganos desconcentrados,133
244,Baja California,1.0,Verificación de sesiones de los órganos desconcentrados,133
643,Nuevo León,1.0,Verificación de sesiones de los órganos desconcentrados,133
995,Ciudad de México,1.0,Verificación de sesiones de los órganos desconcentrados,133
1242,Ciudad de México,1.0,Verificación de sesiones de los órganos desconcentrados,133
2180,Campeche,1.0,Verificación de sesiones de los órganos desconcentrados,134
251,Ciudad de México,1.0,Verificación de sesiones de los órganos desconcentrados,134
1790,Ciudad de México,1.0,Verificación de sesiones de los órganos desconcentrados,134
1205,Nuevo León,39.0,Verificación de sesiones de los órganos desconcentrados,134
849,Aguascalientes,32.0,Verificación de sesiones de los órganos desconcentrados,134
1931,Quintana Roo,32.0,Verificación de sesiones de los órganos desconcentrados,134
2163,Ciudad de México,32.0,Verificación de sesiones de los órganos desconcentrados,134
362,Michoacán,31.0,Verificación de sesiones de los órganos desconcentrados,134
478,Tamaulipas,31.0,Verificación de sesiones de los órganos desconcentrados,134
1045,Ciudad de México,31.0,Verificación de sesiones de los órganos desconcentrados,134
1924,Jalisco,31.0,Verificación de sesiones de los órganos desconcentrados,134
2175,Ciudad de México,31.0,Verificación de sesiones de los órganos desconcentrados,134
106,Nuevo León,31.0,Verificación de sesiones de los órganos desconcentrados,134
761,México,31.0,Verificación de sesiones de los órganos desconcentrados,134
817,Guerrero,31.0,Verificación de sesiones de los órganos desconcentrados,134
828,Tabasco,31.0,Verificación de sesiones de los órganos desconcentrados,134
856,Guanajuato,31.0,Verificación de sesiones de los órganos desconcentrados,134
885,Jalisco,31.0,Verificación de sesiones de los órganos desconcentrados,134
440,Nuevo León,30.0,Verificación de sesiones de los órganos desconcentrados,134
811,México,30.0,Verificación de sesiones de los órganos desconcentrados,134
2078,Ciudad de México,30.0,Verificación del padrón electoral,135
1596,Oaxaca,29.0,Verificación del padrón electoral,135
1821,San Luis Potosí,29.0,Verificación del padrón electoral,135
1533,Michoacán,29.0,Verificación del padrón electoral,135
875,Campeche,29.0,Verificación del padrón electoral,135
1099,Ciudad de México,29.0,Verificación del padrón electoral,135
1141,Nayarit,29.0,Verificación del padrón electoral,135
1378,Nayarit,29.0,Verificación del padrón electoral,135
1971,Sinaloa,28.0,Verificación del padrón electoral,135
2131,Querétaro,28.0,Verificación del padrón electoral,135
1899,Baja California Sur,28.0,Verificación del padrón electoral,135
1891,Sonora,27.0,Verificación del padrón electoral,135
1012,Campeche,27.0,Verificación del padrón electoral,135
1344,México,27.0,Verificación del padrón electoral,135
308,Jalisco,25.0,Verificación del padrón electoral,135
1167,Veracruz,25.0,Verificación del padrón electoral,135
1951,Oaxaca,25.0,Verificación del padrón electoral,135
2081,Oaxaca,25.0,Verificación del padrón electoral,135
1620,Puebla,24.0,Verificación del padrón electoral,135
210,Ciudad de México,20.0,Verificación del padrón electoral,135
351,México,19.0,Verificación del padrón electoral,136
1934,Ciudad de México,19.0,Verificación del padrón electoral,136
1363,Sinaloa,19.0,Verificación del padrón electoral,136
1960,Guerrero,18.0,Verificación del padrón electoral,136
293,Nayarit,14.0,Verificación del padrón electoral,136
431,Coahuila,13.0,Verificación del padrón electoral,136
1687,Sonora,13.0,Verificación del padrón electoral,136
1417,Querétaro,13.0,Verificación del padrón electoral,136
658,México,10.0,Verificación del padrón electoral,136
336,Sonora,10.0,Verificación del padrón electoral,136
1159,Veracruz,9.0,Verificación del padrón electoral,136
518,México,9.0,Verificación del padrón electoral,136
2005,Tamaulipas,9.0,Verificación del padrón electoral,136
1594,México,8.0,Verificación del padrón electoral,136
166,Sinaloa,6.0,Verificación del padrón electoral,136
1935,Chihuahua,5.0,Verificación del padrón electoral,136
67,México,4.0,Verificación del padrón electoral,136
1786,Jalisco,4.0,Verificación del padrón electoral,136
102,Guerrero,3.0,Verificación del padrón electoral,136
1011,Tlaxcala,2.0,Verificación del padrón electoral,136
1789,Ciudad de México,1.5,"Diseño, mejora y producción de documentación electoral",137
1317,México,1.0,"Diseño, mejora y producción de documentación electoral",137
1321,Nuevo León,1.0,"Diseño, mejora y producción de documentación electoral",137
1796,Guerrero,1.0,"Diseño, mejora y producción de documentación electoral",137
874,Puebla,31.0,"Diseño, mejora y producción de documentación electoral",137
665,Chiapas,31.0,"Diseño, mejora y producción de documentación electoral",137
1026,México,31.0,"Diseño, mejora y producción de documentación electoral",137
1048,Hidalgo,31.0,"Diseño, mejora y producción de documentación electoral",137
1432,México,31.0,"Diseño, mejora y producción de documentación electoral",137
302,Guanajuato,30.0,"Diseño, mejora y producción de documentación electoral",137
1806,Ciudad de México,30.0,"Diseño, mejora y producción de documentación electoral",137
2099,Zacatecas,30.0,"Diseño, mejora y producción de documentación electoral",137
167,Chiapas,30.0,"Diseño, mejora y producción de documentación electoral",137
270,Guanajuato,30.0,"Diseño, mejora y producción de documentación electoral",137
1601,Veracruz,30.0,"Diseño, mejora y producción de documentación electoral",137
2179,Veracruz,30.0,"Diseño, mejora y producción de documentación electoral",137
1211,Michoacán,29.0,"Diseño, mejora y producción de documentación electoral",137
2124,Querétaro,29.0,"Diseño, mejora y producción de documentación electoral",137
835,Ciudad de México,28.0,"Diseño, mejora y producción de documentación electoral",137
2001,Veracruz,27.0,"Diseño, mejora y producción de documentación electoral",137
2033,Chiapas,27.0,"Diseño, mejora y producción de documentación electoral",138
60,Veracruz,27.0,"Diseño, mejora y producción de documentación electoral",138
197,Guanajuato,27.0,"Diseño, mejora y producción de documentación electoral",138
1878,Guerrero,27.0,"Diseño, mejora y producción de documentación electoral",138
259,Nuevo León,26.0,"Diseño, mejora y producción de documentación electoral",138
1700,Jalisco,25.0,"Diseño, mejora y producción de documentación electoral",138
1396,Sonora,25.0,"Diseño, mejora y producción de documentación electoral",138
1216,Nayarit,23.0,"Diseño, mejora y producción de documentación electoral",138
1106,México,22.0,"Diseño, mejora y producción de documentación electoral",138
1177,México,21.0,"Diseño, mejora y producción de documentación electoral",138
501,Michoacán,18.0,"Diseño, mejora y producción de documentación electoral",138
313,Coahuila,16.0,"Diseño, mejora y producción de documentación electoral",138
262,Ciudad de México,15.0,"Diseño, mejora y producción de documentación electoral",138
932,Jalisco,14.0,"Diseño, mejora y producción de documentación electoral",138
1241,Michoacán,14.0,"Diseño, mejora y producción de documentación electoral",138
1876,Chiapas,13.0,"Diseño, mejora y producción de documentación electoral",138
1287,Guerrero,13.0,"Diseño, mejora y producción de documentación electoral",138
1107,Nuevo León,11.0,"Diseño, mejora y producción de documentación electoral",138
2013,San Luis Potosí,11.0,"Diseño, mejora y producción de documentación electoral",138
1884,Puebla,10.0,"Diseño, mejora y producción de documentación electoral",138
250,México,10.0,"Diseño, mejora y producción de material electoral",139
1204,México,9.0,"Diseño, mejora y producción de material electoral",139
2076,Veracruz,9.0,"Diseño, mejora y producción de material electoral",139
280,México,8.0,"Diseño, mejora y producción de material electoral",139
261,Ciudad de México,7.0,"Diseño, mejora y producción de material electoral",139
852,Guanajuato,7.0,"Diseño, mejora y producción de material electoral",139
1143,Nayarit,7.0,"Diseño, mejora y producción de material electoral",139
2101,México,6.0,"Diseño, mejora y producción de material electoral",139
821,Guanajuato,5.0,"Diseño, mejora y producción de material electoral",139
976,Quintana Roo,4.0,"Diseño, mejora y producción de material electoral",139
1450,Baja California,4.0,"Diseño, mejora y producción de material electoral",139
387,Guanajuato,4.0,"Diseño, mejora y producción de material electoral",139
1425,Sinaloa,2.0,"Diseño, mejora y producción de material electoral",139
676,Veracruz,1.0,"Diseño, mejora y producción de material electoral",139
82,Oaxaca,1.0,"Diseño, mejora y producción de material electoral",139
910,Sinaloa,0.3,"Diseño, mejora y producción de material electoral",139
9,Campeche,0.0,"Diseño, mejora y producción de material electoral",139
1069,Michoacán,0.0,"Diseño, mejora y producción de material electoral",139
1254,Durango,0.0,"Diseño, mejora y producción de material electoral",139
511,Chihuahua,0.0,"Diseño, mejora y producción de material electoral",139
1628,Guerrero,0.0,"Diseño, mejora y producción de material electoral",140
1048,Hidalgo,31.0,"Diseño, mejora y producción de material electoral",140
1432,México,31.0,"Diseño, mejora y producción de material electoral",140
1843,Ciudad de México,30.0,"Diseño, mejora y producción de material electoral",140
1675,Ciudad de México,30.0,"Diseño, mejora y producción de material electoral",140
831,Guanajuato,29.0,"Diseño, mejora y producción de material electoral",140
1211,Michoacán,29.0,"Diseño, mejora y producción de material electoral",140
768,Tlaxcala,29.0,"Diseño, mejora y producción de material electoral",140
902,México,28.0,"Diseño, mejora y producción de material electoral",140
835,Ciudad de México,28.0,"Diseño, mejora y producción de material electoral",140
197,Guanajuato,27.0,"Diseño, mejora y producción de material electoral",140
2033,Chiapas,27.0,"Diseño, mejora y producción de material electoral",140
60,Veracruz,27.0,"Diseño, mejora y producción de material electoral",140
1396,Sonora,25.0,"Diseño, mejora y producción de material electoral",140
143,Guanajuato,25.0,"Diseño, mejora y producción de material electoral",140
892,México,25.0,"Diseño, mejora y producción de material electoral",140
1216,Nayarit,23.0,"Diseño, mejora y producción de material electoral",140
1001,Ciudad de México,21.0,"Diseño, mejora y producción de material electoral",140
1934,Ciudad de México,19.0,"Diseño, mejora y producción de material electoral",140
981,México,19.0,"Diseño, mejora y producción de material electoral",140
1433,Chiapas,19.0,Integración de mesas directivas de casilla o su equivalente en los distintos tipos de elección o procesos de participación ciudadana,141
313,Coahuila,16.0,Integración de mesas directivas de casilla o su equivalente en los distintos tipos de elección o procesos de participación ciudadana,141
548,México,16.0,Integración de mesas directivas de casilla o su equivalente en los distintos tipos de elección o procesos de participación ciudadana,141
218,México,16.0,Integración de mesas directivas de casilla o su equivalente en los distintos tipos de elección o procesos de participación ciudadana,141
932,Jalisco,14.0,Integración de mesas directivas de casilla o su equivalente en los distintos tipos de elección o procesos de participación ciudadana,141
1573,Jalisco,14.0,Integración de mesas directivas de casilla o su equivalente en los distintos tipos de elección o procesos de participación ciudadana,141
467,México,13.0,Integración de mesas directivas de casilla o su equivalente en los distintos tipos de elección o procesos de participación ciudadana,141
1287,Guerrero,13.0,Integración de mesas directivas de casilla o su equivalente en los distintos tipos de elección o procesos de participación ciudadana,141
1151,Veracruz,13.0,Integración de mesas directivas de casilla o su equivalente en los distintos tipos de elección o procesos de participación ciudadana,141
1876,Chiapas,13.0,Integración de mesas directivas de casilla o su equivalente en los distintos tipos de elección o procesos de participación ciudadana,141
90,Nuevo León,11.0,Integración de mesas directivas de casilla o su equivalente en los distintos tipos de elección o procesos de participación ciudadana,141
887,Sinaloa,11.0,Integración de mesas directivas de casilla o su equivalente en los distintos tipos de elección o procesos de participación ciudadana,141
1100,Veracruz,10.0,Integración de mesas directivas de casilla o su equivalente en los distintos tipos de elección o procesos de participación ciudadana,141
1364,Sonora,10.0,Integración de mesas directivas de casilla o su equivalente en los distintos tipos de elección o procesos de participación ciudadana,141
1884,Puebla,10.0,Integración de mesas directivas de casilla o su equivalente en los distintos tipos de elección o procesos de participación ciudadana,141
936,Coahuila,10.0,Integración de mesas directivas de casilla o su equivalente en los distintos tipos de elección o procesos de participación ciudadana,141
2076,Veracruz,9.0,Integración de mesas directivas de casilla o su equivalente en los distintos tipos de elección o procesos de participación ciudadana,141
280,México,8.0,Integración de mesas directivas de casilla o su equivalente en los distintos tipos de elección o procesos de participación ciudadana,141
228,México,8.0,Integración de mesas directivas de casilla o su equivalente en los distintos tipos de elección o procesos de participación ciudadana,141
876,Guanajuato,7.0,Integración de mesas directivas de casilla o su equivalente en los distintos tipos de elección o procesos de participación ciudadana,141
760,México,7.0,Integración de mesas directivas de casilla o su equivalente en los distintos tipos de elección o procesos de participación ciudadana,142
2101,México,6.0,Integración de mesas directivas de casilla o su equivalente en los distintos tipos de elección o procesos de participación ciudadana,142
1450,Baja California,4.0,Integración de mesas directivas de casilla o su equivalente en los distintos tipos de elección o procesos de participación ciudadana,142
491,Tamaulipas,4.0,Integración de mesas directivas de casilla o su equivalente en los distintos tipos de elección o procesos de participación ciudadana,142
976,Quintana Roo,4.0,Integración de mesas directivas de casilla o su equivalente en los distintos tipos de elección o procesos de participación ciudadana,142
1425,Sinaloa,2.0,Integración de mesas directivas de casilla o su equivalente en los distintos tipos de elección o procesos de participación ciudadana,142
130,Michoacán,2.0,Integración de mesas directivas de casilla o su equivalente en los distintos tipos de elección o procesos de participación ciudadana,142
152,Veracruz,1.0,Integración de mesas directivas de casilla o su equivalente en los distintos tipos de elección o procesos de participación ciudadana,142
354,Veracruz,1.0,Integración de mesas directivas de casilla o su equivalente en los distintos tipos de elección o procesos de participación ciudadana,142
1393,Quintana Roo,1.0,Integración de mesas directivas de casilla o su equivalente en los distintos tipos de elección o procesos de participación ciudadana,142
535,Coahuila,1.0,Integración de mesas directivas de casilla o su equivalente en los distintos tipos de elección o procesos de participación ciudadana,142
910,Sinaloa,0.3,Integración de mesas directivas de casilla o su equivalente en los distintos tipos de elección o procesos de participación ciudadana,142
1236,Baja California Sur,0.3,Integración de mesas directivas de casilla o su equivalente en los distintos tipos de elección o procesos de participación ciudadana,142
132,Coahuila,0.0,Integración de mesas directivas de casilla o su equivalente en los distintos tipos de elección o procesos de participación ciudadana,142
2073,Guerrero,0.0,Integración de mesas directivas de casilla o su equivalente en los distintos tipos de elección o procesos de participación ciudadana,142
1254,Durango,0.0,Integración de mesas directivas de casilla o su equivalente en los distintos tipos de elección o procesos de participación ciudadana,142
1628,Guerrero,0.0,Integración de mesas directivas de casilla o su equivalente en los distintos tipos de elección o procesos de participación ciudadana,142
511,Chihuahua,0.0,Integración de mesas directivas de casilla o su equivalente en los distintos tipos de elección o procesos de participación ciudadana,142
2167,México,32.0,Integración de mesas directivas de casilla o su equivalente en los distintos tipos de elección o procesos de participación ciudadana,142
25,San Luis Potosí,32.0,Integración de mesas directivas de casilla o su equivalente en los distintos tipos de elección o procesos de participación ciudadana,142
1969,Querétaro,32.0,Administración de los tiempos del estado en radio y televisión,143
1719,Ciudad de México,32.0,Administración de los tiempos del estado en radio y televisión,143
1937,Jalisco,31.0,Administración de los tiempos del estado en radio y televisión,143
2009,Chihuahua,31.0,Administración de los tiempos del estado en radio y televisión,143
1540,Veracruz,31.0,Administración de los tiempos del estado en radio y televisión,143
1212,Jalisco,31.0,Administración de los tiempos del estado en radio y televisión,143
1611,Jalisco,30.0,Administración de los tiempos del estado en radio y televisión,143
728,México,30.0,Administración de los tiempos del estado en radio y televisión,143
1580,Guanajuato,30.0,Administración de los tiempos del estado en radio y televisión,143
1585,Guerrero,30.0,Administración de los tiempos del estado en radio y televisión,143
721,México,29.0,Administración de los tiempos del estado en radio y televisión,143
751,Zacatecas,29.0,Administración de los tiempos del estado en radio y televisión,143
1124,Nayarit,28.0,Administración de los tiempos del estado en radio y televisión,143
1583,Chiapas,28.0,Administración de los tiempos del estado en radio y televisión,143
497,Ciudad de México,27.0,Administración de los tiempos del estado en radio y televisión,143
510,Puebla,26.0,Administración de los tiempos del estado en radio y televisión,143
1766,Yucatán,26.0,Administración de los tiempos del estado en radio y televisión,143
171,Veracruz,25.8,Administración de los tiempos del estado en radio y televisión,143
268,Jalisco,25.0,Administración de los tiempos del estado en radio y televisión,143
1832,Chiapas,25.0,Administración de los tiempos del estado en radio y televisión,143
108,Quintana Roo,25.0,Administración de los tiempos del estado en radio y televisión,144
424,Jalisco,25.0,Administración de los tiempos del estado en radio y televisión,144
92,Aguascalientes,25.0,Administración de los tiempos del estado en radio y televisión,144
442,Puebla,25.0,Administración de los tiempos del estado en radio y televisión,144
627,Guanajuato,25.0,Administración de los tiempos del estado en radio y televisión,144
780,México,23.0,Administración de los tiempos del estado en radio y televisión,144
808,Sinaloa,22.0,Administración de los tiempos del estado en radio y televisión,144
741,Jalisco,20.0,Administración de los tiempos del estado en radio y televisión,144
1448,Guerrero,20.0,Administración de los tiempos del estado en radio y televisión,144
1409,México,16.0,Administración de los tiempos del estado en radio y televisión,144
118,Jalisco,14.0,Administración de los tiempos del estado en radio y televisión,144
1635,Hidalgo,14.0,Administración de los tiempos del estado en radio y televisión,144
1435,Sinaloa,13.0,Administración de los tiempos del estado en radio y televisión,144
712,Ciudad de México,13.0,Administración de los tiempos del estado en radio y televisión,144
948,Sonora,13.0,Administración de los tiempos del estado en radio y televisión,144
513,Chiapas,12.0,Administración de los tiempos del estado en radio y televisión,144
436,Yucatán,11.0,Administración de los tiempos del estado en radio y televisión,144
936,Coahuila,10.0,Administración de los tiempos del estado en radio y televisión,144
1508,Chiapas,10.0,Administración de los tiempos del estado en radio y televisión,144
609,Ciudad de México,10.0,Administración de los tiempos del estado en radio y televisión,144
897,México,10.0,Administración de centros de cómputo,145
1782,Ciudad de México,9.0,Administración de centros de cómputo,145
1408,Ciudad de México,8.0,Administración de centros de cómputo,145
383,Jalisco,7.0,Administración de centros de cómputo,145
394,Ciudad de México,7.0,Administración de centros de cómputo,145
1864,Nuevo León,6.0,Administración de centros de cómputo,145
1866,Ciudad de México,4.0,Administración de centros de cómputo,145
32,Tlaxcala,4.0,Administración de centros de cómputo,145
36,San Luis Potosí,2.0,Administración de centros de cómputo,145
1777,Chiapas,1.3,Administración de centros de cómputo,145
577,México,1.0,Administración de centros de cómputo,145
1473,Sinaloa,1.0,Administración de centros de cómputo,145
773,Querétaro,1.0,Administración de centros de cómputo,145
1708,Guanajuato,0.0,Administración de centros de cómputo,145
749,Ciudad de México,32.0,Administración de centros de cómputo,145
384,México,31.0,Administración de centros de cómputo,145
1010,Puebla,31.0,Administración de centros de cómputo,145
1039,Nuevo León,31.0,Administración de centros de cómputo,145
590,Chihuahua,31.0,Administración de centros de cómputo,145
850,México,30.0,Administración de centros de cómputo,145
628,Yucatán,29.0,Ejecución de los procedimientos para administrar los tiempos del estado en materia de radio y televisión,146
1428,Aguascalientes,29.0,Ejecución de los procedimientos para administrar los tiempos del estado en materia de radio y televisión,146
1593,Puebla,29.0,Ejecución de los procedimientos para administrar los tiempos del estado en materia de radio y televisión,146
968,Ciudad de México,29.0,Ejecución de los procedimientos para administrar los tiempos del estado en materia de radio y televisión,146
1625,Hidalgo,28.0,Ejecución de los procedimientos para administrar los tiempos del estado en materia de radio y televisión,146
1248,Puebla,27.0,Ejecución de los procedimientos para administrar los tiempos del estado en materia de radio y televisión,146
1429,Aguascalientes,26.0,Ejecución de los procedimientos para administrar los tiempos del estado en materia de radio y televisión,146
1979,Nuevo León,26.0,Ejecución de los procedimientos para administrar los tiempos del estado en materia de radio y televisión,146
814,Ciudad de México,25.0,Ejecución de los procedimientos para administrar los tiempos del estado en materia de radio y televisión,146
2028,Michoacán,25.0,Ejecución de los procedimientos para administrar los tiempos del estado en materia de radio y televisión,146
2171,Ciudad de México,25.0,Ejecución de los procedimientos para administrar los tiempos del estado en materia de radio y televisión,146
2129,Ciudad de México,25.0,Ejecución de los procedimientos para administrar los tiempos del estado en materia de radio y televisión,146
488,Puebla,24.0,Ejecución de los procedimientos para administrar los tiempos del estado en materia de radio y televisión,146
543,Jalisco,22.0,Ejecución de los procedimientos para administrar los tiempos del estado en materia de radio y televisión,146
795,Ciudad de México,21.0,Ejecución de los procedimientos para administrar los tiempos del estado en materia de radio y televisión,146
868,Ciudad de México,21.0,Ejecución de los procedimientos para administrar los tiempos del estado en materia de radio y televisión,146
830,México,21.0,Ejecución de los procedimientos para administrar los tiempos del estado en materia de radio y televisión,146
1702,Ciudad de México,20.0,Ejecución de los procedimientos para administrar los tiempos del estado en materia de radio y televisión,146
574,México,20.0,Ejecución de los procedimientos para administrar los tiempos del estado en materia de radio y televisión,146
165,México,19.0,Ejecución de los procedimientos para administrar los tiempos del estado en materia de radio y televisión,146
1123,México,18.0,Almacenamiento de documentación y material electoral,147
2155,Guanajuato,16.0,Almacenamiento de documentación y material electoral,147
489,México,16.0,Almacenamiento de documentación y material electoral,147
890,Veracruz,11.0,Almacenamiento de documentación y material electoral,147
2040,Ciudad de México,10.0,Almacenamiento de documentación y material electoral,147
1726,Ciudad de México,9.0,Almacenamiento de documentación y material electoral,147
228,México,8.0,Almacenamiento de documentación y material electoral,147
1140,Chiapas,8.0,Almacenamiento de documentación y material electoral,147
1728,Ciudad de México,7.0,Almacenamiento de documentación y material electoral,147
1765,Ciudad de México,7.0,Almacenamiento de documentación y material electoral,147
2146,Veracruz,7.0,Almacenamiento de documentación y material electoral,147
74,Yucatán,6.0,Almacenamiento de documentación y material electoral,147
105,Campeche,5.0,Almacenamiento de documentación y material electoral,147
378,Nuevo León,5.0,Almacenamiento de documentación y material electoral,147
1165,Michoacán,5.0,Almacenamiento de documentación y material electoral,147
448,Puebla,4.0,Almacenamiento de documentación y material electoral,147
1081,Veracruz,2.5,Almacenamiento de documentación y material electoral,147
413,Chiapas,2.0,Distribución de documentación y material electoral,148
1272,México,2.0,Distribución de documentación y material electoral,148
482,Tabasco,2.0,Distribución de documentación y material electoral,148
983,Jalisco,2.0,Distribución de documentación y material electoral,148
1505,Veracruz,2.0,Distribución de documentación y material electoral,148
2127,Querétaro,1.8,Distribución de documentación y material electoral,148
487,Chiapas,1.0,Distribución de documentación y material electoral,148
2138,Ciudad de México,1.0,Distribución de documentación y material electoral,148
9,Campeche,0.0,Distribución de documentación y material electoral,148
938,Campeche,47.0,Distribución de documentación y material electoral,148
1205,Nuevo León,39.0,Distribución de documentación y material electoral,148
1731,México,33.0,Distribución de documentación y material electoral,148
1297,Guerrero,32.0,Distribución de documentación y material electoral,148
849,Aguascalientes,32.0,Distribución de documentación y material electoral,148
1499,Sinaloa,32.0,Distribución de documentación y material electoral,148
402,Zacatecas,31.0,Distribución de documentación y material electoral,148
516,Guanajuato,31.0,Distribución de documentación y material electoral,148
1212,Jalisco,31.0,Operación de las comisiones de vigilancia del registro federal de electores,149
1995,Nuevo León,31.0,Operación de las comisiones de vigilancia del registro federal de electores,149
1045,Ciudad de México,31.0,Operación de las comisiones de vigilancia del registro federal de electores,149
2175,Ciudad de México,31.0,Operación de las comisiones de vigilancia del registro federal de electores,149
70,Jalisco,30.0,Operación de las comisiones de vigilancia del registro federal de electores,149
1378,Nayarit,29.0,Operación de las comisiones de vigilancia del registro federal de electores,149
1694,Veracruz,29.0,Operación de las comisiones de vigilancia del registro federal de electores,149
1971,Sinaloa,28.0,Operación de las comisiones de vigilancia del registro federal de electores,149
2131,Querétaro,28.0,Operación de las comisiones de vigilancia del registro federal de electores,149
1595,Sonora,25.0,Operación de las comisiones de vigilancia del registro federal de electores,149
308,Jalisco,25.0,Operación de las comisiones de vigilancia del registro federal de electores,149
1620,Puebla,24.0,Operación de las comisiones de vigilancia del registro federal de electores,149
